week,ingredient,weather_condition,has_promotion,special_event,actual_demand,lag_1,lag_2,lag_4,rolling_4w,predicted_demand,stock_alert
2024-01-15,evaporated milk,Rainy,False,False,874,3462.0,2819.0,4678.0,2175.0,1332.5829,Understock Risk
2024-01-15,evaporated milk,Sunny,False,False,4139,874.0,3462.0,1545.0,2823.5,4887.0747,Normal
2024-01-15,evaporated milk,Sunny,False,True,883,4139.0,874.0,2819.0,2339.5,1003.9299,Normal
2024-01-15,evaporated milk,Sunny,True,False,1954,883.0,4139.0,3462.0,1962.5,1378.379,Overstock Risk
2024-01-22,evaporated milk,Cloudy,False,False,1652,1954.0,883.0,874.0,2157.0,2053.2126,Understock Risk
2024-01-22,evaporated milk,Rainy,False,False,1315,1652.0,1954.0,4139.0,1451.0,1124.69,Normal
2024-01-22,evaporated milk,Sunny,False,False,4244,1315.0,1652.0,883.0,2291.25,4948.5986,Normal
2024-01-22,evaporated milk,Sunny,False,True,677,4244.0,1315.0,1954.0,1972.0,578.9089,Normal
2024-01-29,evaporated milk,Cloudy,False,False,2097,677.0,4244.0,1652.0,2083.25,2192.839,Normal
2024-01-29,evaporated milk,Cloudy,True,False,840,2097.0,677.0,1315.0,1964.5,969.16376,Normal
2024-01-29,evaporated milk,Rainy,False,False,1297,840.0,2097.0,4244.0,1227.75,1043.9026,Normal
2024-01-29,evaporated milk,Sunny,False,False,3898,1297.0,840.0,677.0,2033.0,4211.323,Normal
2024-01-29,evaporated milk,Sunny,False,True,511,3898.0,1297.0,2097.0,1636.5,543.22095,Normal
2024-01-29,evaporated milk,Sunny,True,False,2331,511.0,3898.0,840.0,2009.25,2104.7441,Normal
2024-02-05,evaporated milk,Cloudy,False,False,1183,2331.0,511.0,1297.0,1980.75,1909.2346,Understock Risk
2024-02-05,evaporated milk,Rainy,False,False,637,1183.0,2331.0,3898.0,1165.5,908.07166,Understock Risk
2024-02-05,evaporated milk,Rainy,True,False,2529,637.0,1183.0,511.0,1670.0,1971.8578,Overstock Risk
2024-02-05,evaporated milk,Sunny,False,False,4626,2529.0,637.0,2331.0,2243.75,4189.031,Normal
2024-02-05,evaporated milk,Sunny,True,False,1093,4626.0,2529.0,1183.0,2221.25,1254.0641,Normal
2024-02-05,evaporated milk,Sunny,True,True,953,1093.0,4626.0,637.0,2300.25,1109.4359,Normal
2024-02-12,evaporated milk,Cloudy,False,False,3183,953.0,1093.0,2529.0,2463.75,3175.9187,Normal
2024-02-12,evaporated milk,Cloudy,True,False,700,3183.0,953.0,4626.0,1482.25,973.7977,Understock Risk
2024-02-12,evaporated milk,Rainy,False,False,1189,700.0,3183.0,1093.0,1506.25,1322.6809,Normal
2024-02-12,evaporated milk,Rainy,True,False,698,1189.0,700.0,953.0,1442.5,1104.4469,Understock Risk
2024-02-12,evaporated milk,Sunny,False,False,3916,698.0,1189.0,3183.0,1625.75,3378.8745,Normal
2024-02-12,evaporated milk,Sunny,True,False,3006,3916.0,698.0,700.0,2202.25,2389.9172,Overstock Risk
2024-02-19,evaporated milk,Cloudy,False,False,4008,3006.0,3916.0,1189.0,2907.0,3569.3254,Normal
2024-02-19,evaporated milk,Cloudy,True,False,689,4008.0,3006.0,698.0,2904.75,1155.8824,Understock Risk
2024-02-19,evaporated milk,Rainy,False,False,2415,689.0,4008.0,3916.0,2529.5,2325.6843,Normal
2024-02-19,evaporated milk,Sunny,False,False,3428,2415.0,689.0,3006.0,2635.0,4353.542,Understock Risk
2024-02-19,evaporated milk,Sunny,True,False,2256,3428.0,2415.0,4008.0,2197.0,1895.2538,Normal
2024-02-26,evaporated milk,Cloudy,False,False,3648,2256.0,3428.0,689.0,2936.75,3331.3308,Normal
2024-02-26,evaporated milk,Cloudy,True,False,781,3648.0,2256.0,2415.0,2528.25,1206.0308,Understock Risk
2024-02-26,evaporated milk,Rainy,False,False,1068,781.0,3648.0,3428.0,1938.25,1428.0608,Understock Risk
2024-02-26,evaporated milk,Rainy,True,False,799,1068.0,781.0,2256.0,1574.0,1404.3815,Understock Risk
2024-02-26,evaporated milk,Sunny,False,False,2920,799.0,1068.0,3648.0,1392.0,2810.694,Normal
2024-02-26,evaporated milk,Sunny,True,False,2645,2920.0,799.0,781.0,1858.0,2095.9875,Overstock Risk
2024-03-04,evaporated milk,Cloudy,False,False,2678,2645.0,2920.0,1068.0,2260.5,2227.8896,Normal
2024-03-04,evaporated milk,Cloudy,True,False,610,2678.0,2645.0,799.0,2213.25,1126.261,Understock Risk
2024-03-04,evaporated milk,Rainy,False,False,3669,610.0,2678.0,2920.0,2400.5,2689.303,Overstock Risk
2024-03-04,evaporated milk,Rainy,True,False,2371,3669.0,610.0,2645.0,2332.0,1918.235,Normal
2024-03-04,evaporated milk,Sunny,False,False,2458,2371.0,3669.0,2678.0,2277.0,2700.5156,Normal
2024-03-04,evaporated milk,Sunny,False,True,836,2458.0,2371.0,610.0,2333.5,1239.7114,Understock Risk
2024-03-04,evaporated milk,Sunny,True,False,456,836.0,2458.0,3669.0,1530.25,1338.0618,Understock Risk
2024-03-04,evaporated milk,Sunny,True,True,1190,456.0,836.0,2371.0,1235.0,1273.9933,Normal
2024-03-11,evaporated milk,Cloudy,False,False,1911,1190.0,456.0,2458.0,1098.25,1761.3184,Normal
2024-03-11,evaporated milk,Cloudy,True,False,1136,1911.0,1190.0,836.0,1173.25,1014.41925,Normal
2024-03-11,evaporated milk,Rainy,False,False,383,1136.0,1911.0,456.0,1155.0,698.9965,Understock Risk
2024-03-11,evaporated milk,Rainy,True,False,860,383.0,1136.0,1190.0,1072.5,990.4169,Normal
2024-03-11,evaporated milk,Rainy,True,True,895,860.0,383.0,1911.0,818.5,662.1759,Overstock Risk
2024-03-11,evaporated milk,Sunny,False,False,6924,895.0,860.0,1136.0,2265.5,5560.382,Normal
2024-03-11,evaporated milk,Sunny,True,False,2170,6924.0,895.0,383.0,2712.25,1949.9562,Normal
2024-03-18,evaporated milk,Cloudy,False,False,1610,2170.0,6924.0,860.0,2899.75,1825.6512,Normal
2024-03-18,evaporated milk,Cloudy,True,False,885,1610.0,2170.0,895.0,2897.25,1250.7665,Understock Risk
2024-03-18,evaporated milk,Rainy,False,False,1575,885.0,1610.0,6924.0,1560.0,1931.2948,Understock Risk
2024-03-18,evaporated milk,Sunny,False,False,3606,1575.0,885.0,2170.0,1919.0,3388.1753,Normal
2024-03-18,evaporated milk,Sunny,True,False,1924,3606.0,1575.0,1610.0,1997.5,1694.675,Normal
2024-03-25,evaporated milk,Cloudy,False,False,3078,1924.0,3606.0,885.0,2545.75,2790.5073,Normal
2024-03-25,evaporated milk,Cloudy,True,False,1884,3078.0,1924.0,1575.0,2623.0,1347.1405,Overstock Risk
2024-03-25,evaporated milk,Rainy,False,False,824,1884.0,3078.0,3606.0,1927.5,1374.4802,Understock Risk
2024-03-25,evaporated milk,Rainy,True,False,587,824.0,1884.0,1924.0,1593.25,1189.7885,Understock Risk
2024-03-25,evaporated milk,Sunny,False,False,2821,587.0,824.0,3078.0,1529.0,3157.5254,Normal
2024-03-25,evaporated milk,Sunny,True,False,1832,2821.0,587.0,1884.0,1516.0,1570.6965,Normal
2024-04-01,evaporated milk,Cloudy,False,False,2296,1832.0,2821.0,824.0,1884.0,2113.5906,Normal
2024-04-01,evaporated milk,Cloudy,True,False,859,2296.0,1832.0,587.0,1952.0,939.4794,Normal
2024-04-01,evaporated milk,Rainy,False,False,1722,859.0,2296.0,2821.0,1677.25,1755.3881,Normal
2024-04-01,evaporated milk,Rainy,True,False,1556,1722.0,859.0,1832.0,1608.25,1517.0283,Normal
2024-04-01,evaporated milk,Sunny,False,False,3297,1556.0,1722.0,2296.0,1858.5,3339.0923,Normal
2024-04-01,evaporated milk,Sunny,True,False,5729,3297.0,1556.0,859.0,3076.0,5263.5967,Normal
2024-04-08,evaporated milk,Cloudy,False,False,5098,5729.0,3297.0,1722.0,3920.0,4855.9707,Normal
2024-04-08,evaporated milk,Cloudy,False,True,458,5098.0,5729.0,1556.0,3645.5,681.2951,Understock Risk
2024-04-08,evaporated milk,Cloudy,True,False,682,458.0,5098.0,3297.0,2991.75,882.81244,Understock Risk
2024-04-08,evaporated milk,Rainy,False,False,959,682.0,458.0,5729.0,1799.25,1800.4625,Understock Risk
2024-04-08,evaporated milk,Sunny,False,False,5770,959.0,682.0,5098.0,1967.25,4694.9937,Normal
2024-04-08,evaporated milk,Sunny,True,False,994,5770.0,959.0,458.0,2101.25,1180.5194,Normal
2024-04-15,evaporated milk,Cloudy,False,False,2769,994.0,5770.0,682.0,2623.0,2632.1196,Normal
2024-04-15,evaporated milk,Cloudy,True,False,770,2769.0,994.0,959.0,2575.75,1233.6991,Understock Risk
2024-04-15,evaporated milk,Rainy,False,False,926,770.0,2769.0,5770.0,1364.75,1030.2975,Normal
2024-04-15,evaporated milk,Rainy,True,False,719,926.0,770.0,994.0,1296.0,878.4283,Understock Risk
2024-04-15,evaporated milk,Sunny,False,False,3371,719.0,926.0,2769.0,1446.5,2875.1465,Normal
2024-04-15,evaporated milk,Sunny,False,True,718,3371.0,719.0,770.0,1433.5,680.9363,Normal
2024-04-15,evaporated milk,Sunny,True,False,873,718.0,3371.0,926.0,1420.25,1055.2366,Understock Risk
2024-04-22,evaporated milk,Cloudy,False,False,2190,873.0,718.0,719.0,1788.0,2464.605,Normal
2024-04-22,evaporated milk,Cloudy,True,False,630,2190.0,873.0,3371.0,1102.75,749.655,Normal
2024-04-22,evaporated milk,Rainy,False,False,2693,630.0,2190.0,718.0,1596.5,1845.8367,Overstock Risk
2024-04-22,evaporated milk,Rainy,True,False,836,2693.0,630.0,873.0,1587.25,1128.7805,Understock Risk
2024-04-22,evaporated milk,Sunny,False,False,4488,836.0,2693.0,2190.0,2161.75,3957.8176,Normal
2024-04-22,evaporated milk,Sunny,False,True,659,4488.0,836.0,630.0,2169.0,619.42163,Normal
2024-04-22,evaporated milk,Sunny,True,False,1327,659.0,4488.0,2693.0,1827.5,1006.88,Overstock Risk
2024-04-29,evaporated milk,Cloudy,False,False,2853,1327.0,659.0,836.0,2331.75,2679.6255,Normal
2024-04-29,evaporated milk,Rainy,False,False,1901,2853.0,1327.0,4488.0,1685.0,1602.6138,Normal
2024-04-29,evaporated milk,Sunny,False,False,6187,1901.0,2853.0,659.0,3067.0,6074.218,Normal
2024-04-29,evaporated milk,Sunny,False,True,784,6187.0,1901.0,1327.0,2931.25,796.7288,Normal
2024-04-29,evaporated milk,Sunny,True,False,1908,784.0,6187.0,2853.0,2695.0,1840.6759,Normal
2024-05-06,evaporated milk,Cloudy,False,False,1572,1908.0,784.0,1901.0,2612.75,2519.4048,Understock Risk
2024-05-06,evaporated milk,Cloudy,False,True,769,1572.0,1908.0,6187.0,1258.25,701.79895,Normal
2024-05-06,evaporated milk,Rainy,False,False,443,769.0,1572.0,784.0,1173.0,915.8698,Understock Risk
2024-05-06,evaporated milk,Sunny,False,False,5208,443.0,769.0,1908.0,1998.0,4552.65,Normal
2024-05-13,evaporated milk,Cloudy,False,False,3225,5208.0,443.0,1572.0,2411.25,2752.185,Normal
2024-05-13,evaporated milk,Cloudy,True,False,1695,3225.0,5208.0,769.0,2642.75,1385.8005,Normal
2024-05-13,evaporated milk,Rainy,False,False,2560,1695.0,3225.0,443.0,3172.0,2453.634,Normal
2024-05-13,evaporated milk,Rainy,False,True,639,2560.0,1695.0,5208.0,2029.75,996.47363,Understock Risk
2024-05-13,evaporated milk,Rainy,True,False,1862,639.0,2560.0,3225.0,1689.0,1549.1272,Normal
2024-05-13,evaporated milk,Sunny,False,False,7514,1862.0,639.0,1695.0,3143.75,7640.036,Normal
2024-05-13,evaporated milk,Sunny,True,False,953,7514.0,1862.0,2560.0,2742.0,919.1306,Normal
2024-05-20,evaporated milk,Cloudy,False,False,574,953.0,7514.0,639.0,2725.75,1195.3088,Understock Risk
2024-05-20,evaporated milk,Rainy,False,False,1900,574.0,953.0,1862.0,2735.25,2501.0747,Understock Risk
2024-05-20,evaporated milk,Sunny,False,False,3749,1900.0,574.0,7514.0,1794.0,3028.4602,Normal
2024-05-20,evaporated milk,Sunny,True,False,1186,3749.0,1900.0,953.0,1852.25,1251.0977,Normal
2024-05-27,evaporated milk,Cloudy,False,False,1766,1186.0,3749.0,574.0,2150.25,1993.5986,Normal
2024-05-27,evaporated milk,Rainy,False,False,702,1766.0,1186.0,1900.0,1850.75,1443.3817,Understock Risk
2024-05-27,evaporated milk,Sunny,False,False,2484,702.0,1766.0,3749.0,1534.5,2749.561,Normal
2024-05-27,evaporated milk,Sunny,True,False,863,2484.0,702.0,1186.0,1453.75,1264.7147,Understock Risk
2024-06-03,evaporated milk,Cloudy,False,False,1410,863.0,2484.0,1766.0,1364.75,1419.1976,Normal
2024-06-03,evaporated milk,Cloudy,False,True,488,1410.0,863.0,702.0,1311.25,435.71368,Normal
2024-06-03,evaporated milk,Cloudy,True,False,1597,488.0,1410.0,2484.0,1089.5,1411.629,Normal
2024-06-03,evaporated milk,Rainy,False,False,698,1597.0,488.0,863.0,1048.25,957.75867,Understock Risk
2024-06-03,evaporated milk,Rainy,True,False,954,698.0,1597.0,1410.0,934.25,883.24005,Normal
2024-06-03,evaporated milk,Sunny,False,False,3159,954.0,698.0,488.0,1602.0,3290.569,Normal
2024-06-03,evaporated milk,Sunny,False,True,642,3159.0,954.0,1597.0,1363.25,532.097,Normal
2024-06-03,evaporated milk,Sunny,True,False,1517,642.0,3159.0,698.0,1568.0,1575.2323,Normal
2024-06-10,evaporated milk,Cloudy,False,False,1193,1517.0,642.0,954.0,1627.75,1749.5363,Understock Risk
2024-06-10,evaporated milk,Cloudy,True,False,2772,1193.0,1517.0,3159.0,1531.0,1979.4214,Overstock Risk
2024-06-10,evaporated milk,Rainy,False,False,473,2772.0,1193.0,642.0,1488.75,905.2504,Understock Risk
2024-06-10,evaporated milk,Sunny,False,False,6699,473.0,2772.0,1517.0,2784.25,6411.095,Normal
2024-06-10,evaporated milk,Sunny,True,True,1143,6699.0,473.0,1193.0,2771.75,1008.86273,Normal
2024-06-17,evaporated milk,Cloudy,False,False,934,1143.0,6699.0,2772.0,2312.25,903.0971,Normal
2024-06-17,evaporated milk,Rainy,False,False,1842,934.0,1143.0,473.0,2654.5,2137.65,Normal
2024-06-17,evaporated milk,Sunny,False,False,3509,1842.0,934.0,6699.0,1857.0,3551.7178,Normal
2024-06-17,evaporated milk,Sunny,False,True,548,3509.0,1842.0,1143.0,1708.25,414.99832,Overstock Risk
2024-06-17,evaporated milk,Sunny,True,False,1135,548.0,3509.0,934.0,1758.5,1466.4417,Understock Risk
2024-06-24,evaporated milk,Cloudy,False,False,2254,1135.0,548.0,1842.0,1861.5,2532.6355,Normal
2024-06-24,evaporated milk,Rainy,False,False,855,2254.0,1135.0,3509.0,1198.0,1034.8809,Understock Risk
2024-06-24,evaporated milk,Rainy,True,False,601,855.0,2254.0,548.0,1211.25,642.5045,Normal
2024-06-24,evaporated milk,Sunny,False,False,4004,601.0,855.0,1135.0,1928.5,4647.3657,Normal
2024-06-24,evaporated milk,Sunny,True,False,982,4004.0,601.0,2254.0,1610.5,1220.8314,Understock Risk
2024-07-01,evaporated milk,Cloudy,False,False,1606,982.0,4004.0,855.0,1798.25,1850.142,Normal
2024-07-01,evaporated milk,Cloudy,False,True,377,1606.0,982.0,601.0,1742.25,539.67035,Understock Risk
2024-07-01,evaporated milk,Cloudy,True,False,2023,377.0,1606.0,4004.0,1247.0,1444.5765,Overstock Risk
2024-07-01,evaporated milk,Rainy,False,False,2273,2023.0,377.0,982.0,1569.75,1641.2454,Overstock Risk
2024-07-01,evaporated milk,Rainy,False,True,631,2273.0,2023.0,1606.0,1326.0,536.26154,Normal
2024-07-01,evaporated milk,Sunny,False,False,3688,631.0,2273.0,377.0,2153.75,4181.4927,Normal
2024-07-01,evaporated milk,Sunny,True,False,2940,3688.0,631.0,2023.0,2383.0,2614.1912,Normal
2024-07-08,evaporated milk,Cloudy,False,False,3658,2940.0,3688.0,2273.0,2729.25,3198.4868,Normal
2024-07-08,evaporated milk,Cloudy,True,False,2585,3658.0,2940.0,631.0,3217.75,2242.9155,Normal
2024-07-08,evaporated milk,Rainy,False,False,1881,2585.0,3658.0,3688.0,2766.0,1899.1259,Normal
2024-07-08,evaporated milk,Sunny,False,False,4058,1881.0,2585.0,2940.0,3045.5,5099.549,Understock Risk
2024-07-08,evaporated milk,Sunny,True,False,1165,4058.0,1881.0,3658.0,2422.25,1456.8518,Understock Risk
2024-07-15,evaporated milk,Cloudy,False,False,1233,1165.0,4058.0,2585.0,2084.25,1794.1655,Understock Risk
2024-07-15,evaporated milk,Cloudy,True,False,2208,1233.0,1165.0,1881.0,2166.0,1917.4971,Normal
2024-07-15,evaporated milk,Cloudy,True,True,931,2208.0,1233.0,4058.0,1384.25,947.69916,Normal
2024-07-15,evaporated milk,Rainy,False,False,1483,931.0,2208.0,1165.0,1463.75,1306.691,Normal
2024-07-15,evaporated milk,Sunny,False,False,3220,1483.0,931.0,1233.0,1960.5,3415.8892,Normal
2024-07-15,evaporated milk,Sunny,False,True,939,3220.0,1483.0,2208.0,1643.25,694.2009,Overstock Risk
2024-07-15,evaporated milk,Sunny,True,False,1866,939.0,3220.0,931.0,1877.0,1701.283,Normal
2024-07-22,evaporated milk,Cloudy,False,False,3476,1866.0,939.0,1483.0,2375.25,2881.5098,Normal
2024-07-22,evaporated milk,Rainy,False,False,331,3476.0,1866.0,3220.0,1653.0,844.2123,Understock Risk
2024-07-22,evaporated milk,Rainy,True,False,777,331.0,3476.0,939.0,1612.5,954.8519,Understock Risk
2024-07-22,evaporated milk,Sunny,False,False,6151,777.0,331.0,1866.0,2683.75,6073.986,Normal
2024-07-22,evaporated milk,Sunny,False,True,885,6151.0,777.0,3476.0,2036.0,641.6385,Overstock Risk
2024-07-22,evaporated milk,Sunny,True,False,1605,885.0,6151.0,331.0,2354.5,1705.9403,Normal
2024-07-29,evaporated milk,Cloudy,False,False,694,1605.0,885.0,777.0,2333.75,1734.9536,Understock Risk
2024-07-29,evaporated milk,Cloudy,True,False,1245,694.0,1605.0,6151.0,1107.25,1022.3199,Normal
2024-07-29,evaporated milk,Rainy,False,False,2179,1245.0,694.0,885.0,1430.75,1553.6234,Overstock Risk
2024-07-29,evaporated milk,Sunny,False,False,976,2179.0,1245.0,1605.0,1273.5,1680.1725,Understock Risk
2024-08-05,evaporated milk,Cloudy,False,False,2857,976.0,2179.0,694.0,1814.25,2194.7202,Overstock Risk
2024-08-05,evaporated milk,Cloudy,True,False,1526,2857.0,976.0,1245.0,1884.5,1380.7693,Normal
2024-08-05,evaporated milk,Rainy,False,False,945,1526.0,2857.0,2179.0,1576.0,1133.2762,Normal
2024-08-05,evaporated milk,Rainy,False,True,1275,945.0,1526.0,976.0,1650.75,1145.1041,Normal
2024-08-05,evaporated milk,Sunny,False,False,5120,1275.0,945.0,2857.0,2216.5,5277.804,Normal
2024-08-05,evaporated milk,Sunny,True,False,1763,5120.0,1275.0,1526.0,2275.75,1492.8823,Normal
2024-08-05,evaporated milk,Sunny,True,True,1352,1763.0,5120.0,945.0,2377.5,1059.3256,Overstock Risk
2024-08-12,evaporated milk,Cloudy,False,False,2594,1352.0,1763.0,1275.0,2707.25,3008.551,Normal
2024-08-12,evaporated milk,Cloudy,True,False,1876,2594.0,1352.0,5120.0,1896.25,1655.038,Normal
2024-08-12,evaporated milk,Rainy,False,False,3292,1876.0,2594.0,1763.0,2278.5,2386.5203,Overstock Risk
2024-08-12,evaporated milk,Sunny,False,False,4795,3292.0,1876.0,1352.0,3139.25,5694.279,Normal
2024-08-12,evaporated milk,Sunny,True,False,3575,4795.0,3292.0,2594.0,3384.5,3287.941,Normal
2024-08-19,evaporated milk,Cloudy,False,False,4100,3575.0,4795.0,1876.0,3940.5,4447.693,Normal
2024-08-19,evaporated milk,Cloudy,True,False,754,4100.0,3575.0,3292.0,3306.0,1166.933,Understock Risk
2024-08-19,evaporated milk,Rainy,False,False,1018,754.0,4100.0,4795.0,2361.75,1616.3348,Understock Risk
2024-08-19,evaporated milk,Sunny,False,False,3345,1018.0,754.0,3575.0,2304.25,4627.1353,Understock Risk
2024-08-19,evaporated milk,Sunny,True,False,2051,3345.0,1018.0,4100.0,1792.0,1607.9283,Overstock Risk
2024-08-26,evaporated milk,Cloudy,False,False,1653,2051.0,3345.0,754.0,2016.75,2075.8684,Understock Risk
2024-08-26,evaporated milk,Cloudy,True,True,1075,1653.0,2051.0,1018.0,2031.0,867.0335,Normal
2024-08-26,evaporated milk,Rainy,False,False,3554,1075.0,1653.0,3345.0,2083.25,2799.6133,Overstock Risk
2024-08-26,evaporated milk,Sunny,False,False,2083,3554.0,1075.0,2051.0,2091.25,2786.562,Understock Risk
2024-08-26,evaporated milk,Sunny,False,True,2247,2083.0,3554.0,1653.0,2239.75,1813.4044,Normal
2024-08-26,evaporated milk,Sunny,True,False,2344,2247.0,2083.0,1075.0,2557.0,2159.8804,Normal
2024-08-26,evaporated milk,Sunny,True,True,1382,2344.0,2247.0,3554.0,2014.0,1067.8438,Overstock Risk
2024-09-02,evaporated milk,Cloudy,False,False,2123,1382.0,2344.0,2083.0,2024.0,2379.8203,Normal
2024-09-02,evaporated milk,Cloudy,False,True,1417,2123.0,1382.0,2247.0,1816.5,958.9104,Overstock Risk
2024-09-02,evaporated milk,Cloudy,True,False,1063,1417.0,2123.0,2344.0,1496.25,1071.7635,Normal
2024-09-02,evaporated milk,Rainy,False,False,2108,1063.0,1417.0,1382.0,1677.75,1952.5123,Normal
2024-09-02,evaporated milk,Sunny,False,False,7124,2108.0,1063.0,2123.0,2928.0,6623.576,Normal
2024-09-02,evaporated milk,Sunny,True,False,1083,7124.0,2108.0,1417.0,2844.5,1090.5654,Normal
2024-09-09,evaporated milk,Cloudy,False,False,2247,1083.0,7124.0,1063.0,3140.5,2261.1772,Normal
2024-09-09,evaporated milk,Rainy,False,False,975,2247.0,1083.0,2108.0,2857.25,1962.3597,Understock Risk
2024-09-09,evaporated milk,Rainy,True,False,819,975.0,2247.0,7124.0,1281.0,897.66956,Normal
2024-09-09,evaporated milk,Sunny,False,False,4325,819.0,975.0,1083.0,2091.5,4415.6016,Normal
2024-09-09,evaporated milk,Sunny,True,False,1991,4325.0,819.0,2247.0,2027.5,1777.6674,Normal
2024-09-16,evaporated milk,Cloudy,False,False,3263,1991.0,4325.0,975.0,2599.5,3006.3372,Normal
2024-09-16,evaporated milk,Cloudy,False,True,765,3263.0,1991.0,819.0,2586.0,733.23663,Normal
2024-09-16,evaporated milk,Rainy,False,False,2123,765.0,3263.0,4325.0,2035.5,1992.506,Normal
2024-09-16,evaporated milk,Rainy,True,False,1264,2123.0,765.0,1991.0,1853.75,1098.19,Normal
2024-09-16,evaporated milk,Sunny,False,False,7516,1264.0,2123.0,3263.0,2917.0,6970.87,Normal
2024-09-16,evaporated milk,Sunny,True,False,2183,7516.0,1264.0,765.0,3271.5,2652.6873,Understock Risk
2024-09-23,evaporated milk,Cloudy,False,False,1753,2183.0,7516.0,2123.0,3179.0,1792.5454,Normal
2024-09-23,evaporated milk,Rainy,False,False,1941,1753.0,2183.0,1264.0,3348.25,1899.6353,Normal
2024-09-23,evaporated milk,Rainy,True,False,922,1941.0,1753.0,7516.0,1699.75,1336.041,Understock Risk
2024-09-23,evaporated milk,Sunny,False,False,4141,922.0,1941.0,2183.0,2189.25,4405.1416,Normal
2024-09-23,evaporated milk,Sunny,True,False,2936,4141.0,922.0,1753.0,2485.0,2207.324,Overstock Risk
2024-09-30,evaporated milk,Cloudy,False,False,3217,2936.0,4141.0,1941.0,2804.0,3103.6533,Normal
2024-09-30,evaporated milk,Rainy,False,False,1301,3217.0,2936.0,922.0,2898.75,1660.021,Understock Risk
2024-09-30,evaporated milk,Sunny,False,False,4691,1301.0,3217.0,4141.0,3036.25,4747.824,Normal
2024-09-30,evaporated milk,Sunny,False,True,850,4691.0,1301.0,2936.0,2514.75,984.6515,Normal
2024-09-30,evaporated milk,Sunny,True,False,785,850.0,4691.0,3217.0,1906.75,988.96454,Understock Risk
2024-10-07,evaporated milk,Cloudy,False,False,2584,785.0,850.0,1301.0,2227.5,3027.822,Normal
2024-10-07,evaporated milk,Rainy,False,False,691,2584.0,785.0,4691.0,1227.5,822.70306,Normal
2024-10-07,evaporated milk,Rainy,True,False,1666,691.0,2584.0,850.0,1431.5,1206.0925,Overstock Risk
2024-10-07,evaporated milk,Sunny,False,False,2662,1666.0,691.0,785.0,1900.75,3373.1765,Understock Risk
2024-10-07,evaporated milk,Sunny,False,True,631,2662.0,1666.0,2584.0,1412.5,734.01587,Normal
2024-10-07,evaporated milk,Sunny,True,False,1876,631.0,2662.0,691.0,1708.75,1920.1719,Normal
2024-10-14,evaporated milk,Cloudy,False,False,5646,1876.0,631.0,1666.0,2703.75,4370.289,Overstock Risk
2024-10-14,evaporated milk,Cloudy,True,False,971,5646.0,1876.0,2662.0,2281.0,930.30493,Normal
2024-10-14,evaporated milk,Rainy,False,False,2218,971.0,5646.0,631.0,2677.75,2080.8857,Normal
2024-10-14,evaporated milk,Rainy,True,False,1333,2218.0,971.0,1876.0,2542.0,1284.9702,Normal
2024-10-14,evaporated milk,Sunny,False,False,6997,1333.0,2218.0,5646.0,2879.75,6792.6104,Normal
2024-10-14,evaporated milk,Sunny,False,True,644,6997.0,1333.0,971.0,2798.0,742.95807,Normal
2024-10-21,evaporated milk,Cloudy,False,False,1042,644.0,6997.0,2218.0,2504.0,1767.0444,Understock Risk
2024-10-21,evaporated milk,Cloudy,False,True,336,1042.0,644.0,1333.0,2254.75,1135.932,Understock Risk
2024-10-21,evaporated milk,Cloudy,True,False,752,336.0,1042.0,6997.0,693.5,854.5366,Normal
2024-10-21,evaporated milk,Rainy,False,False,687,752.0,336.0,644.0,704.25,832.38336,Understock Risk
2024-10-21,evaporated milk,Rainy,True,False,1910,687.0,752.0,1042.0,921.25,1119.8112,Overstock Risk
2024-10-21,evaporated milk,Sunny,False,False,7933,1910.0,687.0,336.0,2820.5,7591.1597,Normal
2024-10-21,evaporated milk,Sunny,False,True,1089,7933.0,1910.0,752.0,2904.75,1018.8099,Normal
2024-10-21,evaporated milk,Sunny,True,False,4347,1089.0,7933.0,687.0,3819.75,4278.2925,Normal
2024-10-28,evaporated milk,Cloudy,False,False,2306,4347.0,1089.0,1910.0,3918.75,4297.8325,Understock Risk
2024-10-28,evaporated milk,Rainy,False,False,3679,2306.0,4347.0,7933.0,2855.25,2329.072,Overstock Risk
2024-10-28,evaporated milk,Sunny,False,False,4097,3679.0,2306.0,1089.0,3607.25,6009.9688,Understock Risk
2024-10-28,evaporated milk,Sunny,True,False,2050,4097.0,3679.0,4347.0,3033.0,1634.696,Overstock Risk
2024-11-04,evaporated milk,Cloudy,False,False,3441,2050.0,4097.0,2306.0,3316.75,3614.4194,Normal
2024-11-04,evaporated milk,Cloudy,True,False,1617,3441.0,2050.0,3679.0,2801.25,1416.0333,Normal
2024-11-04,evaporated milk,Rainy,False,False,1248,1617.0,3441.0,4097.0,2089.0,1577.0785,Understock Risk
2024-11-04,evaporated milk,Rainy,False,True,391,1248.0,1617.0,2050.0,1674.25,1331.5366,Understock Risk
2024-11-04,evaporated milk,Rainy,True,False,816,391.0,1248.0,3441.0,1018.0,902.2837,Normal
2024-11-04,evaporated milk,Sunny,False,False,6986,816.0,391.0,1617.0,2360.25,5124.2046,Overstock Risk
2024-11-11,evaporated milk,Cloudy,False,False,2419,6986.0,816.0,1248.0,2653.0,1998.1763,Normal
2024-11-11,evaporated milk,Cloudy,True,False,760,2419.0,6986.0,391.0,2745.25,723.16766,Normal
2024-11-11,evaporated milk,Rainy,False,False,727,760.0,2419.0,816.0,2723.0,2246.2058,Understock Risk
